Price,Close,High,Low,Open,Volume,Symbol,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-26,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1098.4437255859375,1110.4404238161278,1093.3376583600314,1102.657450408454,14190059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1150.247802734375,1153.5195636467408,1098.4437718520544,1098.5428941169612,28578063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1140.5809326171875,1159.5675044550649,1136.9620625181649,1150.0493472005405,29568491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1129.724365234375,1145.6374215346418,1123.5773327166878,1133.2441132099484,25118334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1132.30224609375,1147.5212041869404,1125.758482614839,1131.5586476100918,19933604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1136.5159912109375,1148.5621900394553,1128.3859083601392,1131.806534063334,14970524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1122.2388916015625,1142.910905902114,1116.6867136185188,1138.151827043275,15097728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1113.414794921875,1122.3379767155498,1106.52416405923,1116.9345428185175,19913090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1106.1771240234375,1119.2149091124365,1100.5258236108525,1110.985824670048,12229853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1107.515625,1119.2644567833768,1102.5583017978665,1108.457467997046,8573656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1118.3721923828125,1120.999598068826,1097.2539456578381,1102.9053671193699,9707983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1110.98583984375,1118.2730813263715,1109.002910404756,1116.2901518873773,8944262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1114.7532958984375,1118.1739216834073,1103.995928257158,1112.522500354137,10743423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1121.3961181640625,1126.8491736290198,1103.3018886667044,1123.3294257811885,14265565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1120.850830078125,1134.2356033696374,1111.0353054586685,1121.39618406803,8641784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1111.38232421875,1124.1227426332482,1106.7224884681418,1112.6216551128912,10452900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1101.6163330078125,1116.2900580340215,1088.7272927380118,1115.3977156558171,17527411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1124.816650390625,1127.2953120265674,1101.9138410801982,1106.0284436015424,13787687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1122.288330078125,1125.3123455855505,1114.5549786462047,1120.3550224772441,6312670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1120.1568603515625,1138.0032248540617,1111.9772766212502,1122.2389120045063,11599857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1117.3310546875,1125.5106381655296,1115.3977470040536,1122.8337319840805,9311718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1092.5941162109375,1113.9602292360444,1089.1239897075452,1105.5327791563775,19268547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1104.1942138671875,1111.4319547582434,1087.5376791337076,1087.6368014003506,15255387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1111.4815673828125,1120.949982795898,1101.76516476252,1108.457551590099,26197718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1150.0989990234375,1162.9880395297346,1126.6013351271636,1160.013645566743,25699977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1062.3048095703125,1149.504202976463,1044.5576881767213,1148.0170059192296,43476837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1099.1873779296875,1113.6627385292832,1042.0790346844126,1075.7392132688826,42172104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1100.92236328125,1108.4574703588685,1087.2401028028492,1108.4574703588685,18574162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1112.1258544921875,1118.6696180343188,1094.18036845221,1100.9223765138722,17197635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-10,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1114.2080078125,1123.52767858043,1105.582192850925,1106.4745352301773,10851455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1108.65576171875,1119.4132503675432,1101.5172644022125,1110.1925803909787,12250002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1109.994384765625,1123.7261470442506,1102.5087776570394,1111.431960210019,16096514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1097.8984375,1113.613129163768,1095.568519605164,1112.6216644401434,12494254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1096.212890625,1104.4915960666785,1090.0657373117199,1104.4915960666785,11377979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1113.26611328125,1125.362055228427,1091.8008783380776,1104.4420532527665,18306176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1134.681640625,1155.6016410159527,1116.537910621246,1118.3224743275646,34309514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1146.9263916015625,1150.0990301699803,1125.8081454810456,1144.1998637283148,15475933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1148.7606201171875,1159.9145981985791,1140.82890237042,1153.618821442764,69259425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1160.11279296875,1165.6154703309,1142.8117827870901,1144.7947121387258,12210295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1187.72509765625,1195.7064369610925,1157.683789643177,1160.2615736763837,27309845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1207.60400390625,1212.4125834928063,1183.6601072093242,1191.7405687153632,25403461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1209.48779296875,1224.458885500771,1198.7799259635356,1217.8656211423938,20516632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1189.3609619140625,1216.5271173465521,1186.1387018232913,1216.5271173465521,12507092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1201.5064697265625,1204.9765961685832,1181.8755413287454,1189.3610271794898,8636894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1180.4378662109375,1206.6125589089747,1175.4310420141035,1206.6125589089747,16153925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1191.3438720703125,1205.4722430106694,1169.382906367868,1186.6344150901934,22330897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-04,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1222.4759521484375,1224.409259865778,1203.9356110178883,1218.5100934228951,15275791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1222.87255859375,1231.993985224038,1210.429628467965,1214.5442310891722,9535575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1224.508544921875,1228.9205144931618,1206.513436135273,1218.4110127176998,6617190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1237.5958251953125,1239.5291329699146,1218.8076173379382,1224.4092961309573,13366874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1232.5888671875,1242.0574034881554,1225.7973581951019,1242.0574034881554,18226503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1227.87939453125,1247.0643330681642,1214.5938645338103,1235.7119897726986,11307116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1222.3768310546875,1242.206124701358,1219.6006815327924,1225.3512251016882,12208290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1219.451904296875,1227.879353866386,1213.6023596536993,1222.5750421665502,15612671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-16,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1229.3170166015625,1234.3734619992535,1218.5100279494638,1219.5014925775758,12320605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1239.6282958984375,1245.7257066515363,1221.1869566512923,1224.3597161370503,10999632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1237.992431640625,1239.8266171444336,1229.6641038891514,1233.382096543523,7958817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1230.556396484375,1234.670999060886,1222.376812976097,1229.416187910874,9958965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1216.279296875,1237.9923975849094,1202.150925177043,1230.5564124807215,19369832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1212.561279296875,1223.120402132573,1191.7901430792333,1214.5442086170663,20122521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1187.675537109375,1207.8518186784593,1180.4377967001878,1195.2106442986928,14154461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1196.8961181640625,1209.5869145311608,1175.8274936281714,1179.8429740099027,19309265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1202.34912109375,1232.1426819514097,1193.8721710347202,1204.778282079955,28458261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1199.126953125,1220.3443222667088,1194.120128923029,1202.6467012804237,23972277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1204.530517578125,1214.1972986386086,1200.66378094825,1208.595498741467,22297629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1199.7713623046875,1212.2142922140274,1196.5987238002283,1202.1509016972323,8725046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1186.337158203125,1191.393604065504,1179.9421381470622,1186.783268915414,10735395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,,,,,,ICICIBANK.NS,,,,,,,,,,,,,,,,1162.5914306640625,1178.7523529577156,1157.0392527997524,1171.9112226300833,14306771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
